matchId,round,timestamp,attacker,action,damage,target,hp_left
M0002,14,2026-02-27 15:34:15,"Hero Warrior",4,"Enemy Warrior",68,"damage dealt","Hero Warrior vs Enemy Warrior"
M0002,14,2026-02-27 15:34:15,"Enemy Warrior",0,"Hero Warrior",129,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0002,15,2026-02-27 15:34:15,"Hero Warrior",8,"Enemy Warrior",60,"damage dealt","Hero Warrior vs Enemy Warrior"
M0002,15,2026-02-27 15:34:15,"Enemy Warrior",0,"Hero Warrior",129,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0002,16,2026-02-27 15:34:15,"Hero Warrior",0,"Enemy Warrior",60,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0002,16,2026-02-27 15:34:15,"Enemy Warrior",0,"Hero Warrior",129,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0002,17,2026-02-27 15:34:15,"Hero Warrior",4,"Enemy Warrior",56,"damage dealt","Hero Warrior vs Enemy Warrior"
M0002,17,2026-02-27 15:34:15,"Enemy Warrior",0,"Hero Warrior",129,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0002,18,2026-02-27 15:34:15,"Hero Warrior",4,"Enemy Warrior",52,"damage dealt","Hero Warrior vs Enemy Warrior"
M0002,18,2026-02-27 15:34:15,"Enemy Warrior",0,"Hero Warrior",129,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0002,19,2026-02-27 15:34:15,"Hero Warrior",0,"Enemy Warrior",52,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0002,19,2026-02-27 15:34:15,"Enemy Warrior",0,"Hero Warrior",129,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0002,20,2026-02-27 15:34:15,"Hero Warrior",4,"Enemy Warrior",48,"damage dealt","Hero Warrior vs Enemy Warrior"
M0002,20,2026-02-27 15:34:15,"Enemy Warrior",0,"Hero Warrior",129,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0002,21,2026-02-27 15:34:15,"Hero Warrior",4,"Enemy Warrior",44,"damage dealt","Hero Warrior vs Enemy Warrior"
M0002,21,2026-02-27 15:34:15,"Enemy Warrior",0,"Hero Warrior",129,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0002,22,2026-02-27 15:34:15,"Hero Warrior",0,"Enemy Warrior",44,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0002,22,2026-02-27 15:34:15,"Enemy Warrior",0,"Hero Warrior",129,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0002,23,2026-02-27 15:34:15,"Hero Warrior",4,"Enemy Warrior",40,"damage dealt","Hero Warrior vs Enemy Warrior"
M0002,23,2026-02-27 15:34:15,"Enemy Warrior",0,"Hero Warrior",129,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0002,24,2026-02-27 15:34:15,"Hero Warrior",4,"Enemy Warrior",36,"damage dealt","Hero Warrior vs Enemy Warrior"
M0002,24,2026-02-27 15:34:15,"Enemy Warrior",0,"Hero Warrior",129,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0002,25,2026-02-27 15:34:15,"Hero Warrior",0,"Enemy Warrior",36,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0002,25,2026-02-27 15:34:15,"Enemy Warrior",0,"Hero Warrior",129,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0002,26,2026-02-27 15:34:15,"Hero Warrior",4,"Enemy Warrior",32,"damage dealt","Hero Warrior vs Enemy Warrior"
M0002,26,2026-02-27 15:34:15,"Enemy Warrior",0,"Hero Warrior",129,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0002,27,2026-02-27 15:34:16,"Hero Warrior",4,"Enemy Warrior",28,"damage dealt","Hero Warrior vs Enemy Warrior"
M0002,27,2026-02-27 15:34:16,"Enemy Warrior",0,"Hero Warrior",129,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0002,28,2026-02-27 15:34:16,"Hero Warrior",0,"Enemy Warrior",28,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0002,28,2026-02-27 15:34:16,"Enemy Warrior",0,"Hero Warrior",129,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0002,29,2026-02-27 15:34:16,"Hero Warrior",4,"Enemy Warrior",24,"damage dealt","Hero Warrior vs Enemy Warrior"
M0002,29,2026-02-27 15:34:16,"Enemy Warrior",0,"Hero Warrior",129,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0002,30,2026-02-27 15:34:16,"Hero Warrior",4,"Enemy Warrior",20,"damage dealt","Hero Warrior vs Enemy Warrior"
M0002,30,2026-02-27 15:34:16,"Enemy Warrior",0,"Hero Warrior",129,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0002,31,2026-02-27 15:34:16,"Hero Warrior",0,"Enemy Warrior",20,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0002,31,2026-02-27 15:34:16,"Enemy Warrior",0,"Hero Warrior",129,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0002,32,2026-02-27 15:34:16,"Hero Warrior",4,"Enemy Warrior",16,"damage dealt","Hero Warrior vs Enemy Warrior"
M0002,32,2026-02-27 15:34:16,"Enemy Warrior",0,"Hero Warrior",129,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0002,33,2026-02-27 15:34:16,"Hero Warrior",4,"Enemy Warrior",12,"damage dealt","Hero Warrior vs Enemy Warrior"
M0002,33,2026-02-27 15:34:16,"Enemy Warrior",0,"Hero Warrior",129,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0002,34,2026-02-27 15:34:16,"Hero Warrior",0,"Enemy Warrior",12,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0002,34,2026-02-27 15:34:16,"Enemy Warrior",0,"Hero Warrior",129,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0002,35,2026-02-27 15:34:16,"Hero Warrior",4,"Enemy Warrior",8,"damage dealt","Hero Warrior vs Enemy Warrior"
M0002,35,2026-02-27 15:34:16,"Enemy Warrior",0,"Hero Warrior",129,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0002,36,2026-02-27 15:34:16,"Hero Warrior",4,"Enemy Warrior",4,"damage dealt","Hero Warrior vs Enemy Warrior"
M0002,36,2026-02-27 15:34:16,"Enemy Warrior",0,"Hero Warrior",129,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0002,37,2026-02-27 15:34:16,"Hero Warrior",0,"Enemy Warrior",4,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0002,37,2026-02-27 15:34:16,"Enemy Warrior",0,"Hero Warrior",129,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0002,38,2026-02-27 15:34:16,"Hero Warrior",4,"Enemy Warrior",0,"damage dealt","Hero Warrior vs Enemy Warrior"
M0003,1,2026-02-27 15:34:16,"Hero Mage",2,"Enemy Mage",52,"damage dealt","Hero Mage vs Enemy Mage"
M0003,1,2026-02-27 15:34:16,"Enemy Mage",2,"Hero Mage",83,"damage dealt","Hero Mage vs Enemy Mage"
M0003,2,2026-02-27 15:34:16,"Hero Mage",23,"Enemy Mage",29,"damage dealt","Hero Mage vs Enemy Mage"
M0003,2,2026-02-27 15:34:16,"Enemy Mage",2,"Hero Mage",81,"damage dealt","Hero Mage vs Enemy Mage"
M0003,3,2026-02-27 15:34:16,"Hero Mage",23,"Enemy Mage",6,"damage dealt","Hero Mage vs Enemy Mage"
M0003,3,2026-02-27 15:34:16,"Enemy Mage",7,"Hero Mage",74,"damage dealt","Hero Mage vs Enemy Mage"
M0003,4,2026-02-27 15:34:16,"Hero Mage",2,"Enemy Mage",4,"damage dealt","Hero Mage vs Enemy Mage"
M0003,4,2026-02-27 15:34:16,"Enemy Mage",2,"Hero Mage",72,"damage dealt","Hero Mage vs Enemy Mage"
M0003,5,2026-02-27 15:34:16,"Hero Mage",4,"Enemy Mage",0,"damage dealt","Hero Mage vs Enemy Mage"
M0004,1,2026-02-27 15:34:17,"Hero Warrior",0,"Enemy Warrior",113,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0004,1,2026-02-27 15:34:17,"Enemy Warrior",8,"Hero Warrior",192,"damage dealt","Hero Warrior vs Enemy Warrior"
M0004,2,2026-02-27 15:34:17,"Hero Warrior",0,"Enemy Warrior",113,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0004,2,2026-02-27 15:34:17,"Enemy Warrior",8,"Hero Warrior",184,"damage dealt","Hero Warrior vs Enemy Warrior"
M0004,3,2026-02-27 15:34:17,"Hero Warrior",0,"Enemy Warrior",113,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0004,3,2026-02-27 15:34:17,"Enemy Warrior",4,"Hero Warrior",180,"damage dealt","Hero Warrior vs Enemy Warrior"
M0004,4,2026-02-27 15:34:17,"Hero Warrior",1,"Enemy Warrior",112,"damage dealt","Hero Warrior vs Enemy Warrior"
M0004,4,2026-02-27 15:34:17,"Enemy Warrior",4,"Hero Warrior",176,"damage dealt","Hero Warrior vs Enemy Warrior"
M0004,5,2026-02-27 15:34:17,"Hero Warrior",1,"Enemy Warrior",111,"damage dealt","Hero Warrior vs Enemy Warrior"
M0004,5,2026-02-27 15:34:17,"Enemy Warrior",0,"Hero Warrior",176,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0004,6,2026-02-27 15:34:17,"Hero Warrior",1,"Enemy Warrior",110,"damage dealt","Hero Warrior vs Enemy Warrior"
M0004,6,2026-02-27 15:34:17,"Enemy Warrior",4,"Hero Warrior",172,"damage dealt","Hero Warrior vs Enemy Warrior"
M0004,7,2026-02-27 15:34:17,"Hero Warrior",1,"Enemy Warrior",109,"damage dealt","Hero Warrior vs Enemy Warrior"
M0004,7,2026-02-27 15:34:17,"Enemy Warrior",4,"Hero Warrior",168,"damage dealt","Hero Warrior vs Enemy Warrior"
M0004,8,2026-02-27 15:34:17,"Hero Warrior",0,"Enemy Warrior",109,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0004,8,2026-02-27 15:34:17,"Enemy Warrior",0,"Hero Warrior",168,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0004,9,2026-02-27 15:34:17,"Hero Warrior",0,"Enemy Warrior",109,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0004,9,2026-02-27 15:34:17,"Enemy Warrior",4,"Hero Warrior",164,"damage dealt","Hero Warrior vs Enemy Warrior"
M0004,10,2026-02-27 15:34:17,"Hero Warrior",0,"Enemy Warrior",109,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0004,10,2026-02-27 15:34:17,"Enemy Warrior",4,"Hero Warrior",160,"damage dealt","Hero Warrior vs Enemy Warrior"
M0004,11,2026-02-27 15:34:17,"Hero Warrior",0,"Enemy Warrior",109,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0004,11,2026-02-27 15:34:17,"Enemy Warrior",0,"Hero Warrior",160,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0004,12,2026-02-27 15:34:17,"Hero Warrior",0,"Enemy Warrior",109,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0004,12,2026-02-27 15:34:17,"Enemy Warrior",4,"Hero Warrior",156,"damage dealt","Hero Warrior vs Enemy Warrior"
M0004,13,2026-02-27 15:34:17,"Hero Warrior",0,"Enemy Warrior",109,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0004,13,2026-02-27 15:34:17,"Enemy Warrior",4,"Hero Warrior",152,"damage dealt","Hero Warrior vs Enemy Warrior"
M0004,14,2026-02-27 15:34:17,"Hero Warrior",0,"Enemy Warrior",109,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0004,14,2026-02-27 15:34:17,"Enemy Warrior",0,"Hero Warrior",152,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0004,15,2026-02-27 15:34:17,"Hero Warrior",0,"Enemy Warrior",109,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0004,15,2026-02-27 15:34:17,"Enemy Warrior",4,"Hero Warrior",148,"damage dealt","Hero Warrior vs Enemy Warrior"
M0004,16,2026-02-27 15:34:17,"Hero Warrior",0,"Enemy Warrior",109,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0004,16,2026-02-27 15:34:17,"Enemy Warrior",4,"Hero Warrior",144,"damage dealt","Hero Warrior vs Enemy Warrior"
M0004,17,2026-02-27 15:34:17,"Hero Warrior",0,"Enemy Warrior",109,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0004,17,2026-02-27 15:34:17,"Enemy Warrior",0,"Hero Warrior",144,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0004,18,2026-02-27 15:34:17,"Hero Warrior",0,"Enemy Warrior",109,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0004,18,2026-02-27 15:34:17,"Enemy Warrior",4,"Hero Warrior",140,"damage dealt","Hero Warrior vs Enemy Warrior"
M0004,19,2026-02-27 15:34:17,"Hero Warrior",0,"Enemy Warrior",109,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0004,19,2026-02-27 15:34:17,"Enemy Warrior",4,"Hero Warrior",136,"damage dealt","Hero Warrior vs Enemy Warrior"
M0004,20,2026-02-27 15:34:17,"Hero Warrior",0,"Enemy Warrior",109,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0004,20,2026-02-27 15:34:17,"Enemy Warrior",0,"Hero Warrior",136,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0004,21,2026-02-27 15:34:17,"Hero Warrior",0,"Enemy Warrior",109,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0004,21,2026-02-27 15:34:17,"Enemy Warrior",4,"Hero Warrior",132,"damage dealt","Hero Warrior vs Enemy Warrior"
M0004,22,2026-02-27 15:34:17,"Hero Warrior",0,"Enemy Warrior",109,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0004,22,2026-02-27 15:34:17,"Enemy Warrior",4,"Hero Warrior",128,"damage dealt","Hero Warrior vs Enemy Warrior"
M0004,23,2026-02-27 15:34:17,"Hero Warrior",0,"Enemy Warrior",109,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0004,23,2026-02-27 15:34:17,"Enemy Warrior",0,"Hero Warrior",128,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0004,24,2026-02-27 15:34:17,"Hero Warrior",0,"Enemy Warrior",109,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0004,24,2026-02-27 15:34:17,"Enemy Warrior",4,"Hero Warrior",124,"damage dealt","Hero Warrior vs Enemy Warrior"
M0004,25,2026-02-27 15:34:17,"Hero Warrior",0,"Enemy Warrior",109,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0004,25,2026-02-27 15:34:17,"Enemy Warrior",4,"Hero Warrior",120,"damage dealt","Hero Warrior vs Enemy Warrior"
M0004,26,2026-02-27 15:34:17,"Hero Warrior",0,"Enemy Warrior",109,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0004,26,2026-02-27 15:34:17,"Enemy Warrior",0,"Hero Warrior",120,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0004,27,2026-02-27 15:34:17,"Hero Warrior",0,"Enemy Warrior",109,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0004,27,2026-02-27 15:34:17,"Enemy Warrior",4,"Hero Warrior",116,"damage dealt","Hero Warrior vs Enemy Warrior"
M0004,28,2026-02-27 15:34:17,"Hero Warrior",0,"Enemy Warrior",109,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0004,28,2026-02-27 15:34:17,"Enemy Warrior",4,"Hero Warrior",112,"damage dealt","Hero Warrior vs Enemy Warrior"
M0004,29,2026-02-27 15:34:17,"Hero Warrior",0,"Enemy Warrior",109,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0004,29,2026-02-27 15:34:17,"Enemy Warrior",0,"Hero Warrior",112,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0004,30,2026-02-27 15:34:17,"Hero Warrior",0,"Enemy Warrior",109,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0004,30,2026-02-27 15:34:17,"Enemy Warrior",4,"Hero Warrior",108,"damage dealt","Hero Warrior vs Enemy Warrior"
M0004,31,2026-02-27 15:34:17,"Hero Warrior",0,"Enemy Warrior",109,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0004,31,2026-02-27 15:34:17,"Enemy Warrior",4,"Hero Warrior",104,"damage dealt","Hero Warrior vs Enemy Warrior"
M0004,32,2026-02-27 15:34:17,"Hero Warrior",0,"Enemy Warrior",109,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0004,32,2026-02-27 15:34:17,"Enemy Warrior",0,"Hero Warrior",104,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0004,33,2026-02-27 15:34:17,"Hero Warrior",0,"Enemy Warrior",109,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0004,33,2026-02-27 15:34:17,"Enemy Warrior",4,"Hero Warrior",100,"damage dealt","Hero Warrior vs Enemy Warrior"
M0004,34,2026-02-27 15:34:17,"Hero Warrior",0,"Enemy Warrior",109,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0004,34,2026-02-27 15:34:17,"Enemy Warrior",4,"Hero Warrior",96,"damage dealt","Hero Warrior vs Enemy Warrior"
M0004,35,2026-02-27 15:34:17,"Hero Warrior",0,"Enemy Warrior",109,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0004,35,2026-02-27 15:34:17,"Enemy Warrior",0,"Hero Warrior",96,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0004,36,2026-02-27 15:34:17,"Hero Warrior",0,"Enemy Warrior",109,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0004,36,2026-02-27 15:34:17,"Enemy Warrior",4,"Hero Warrior",92,"damage dealt","Hero Warrior vs Enemy Warrior"
M0004,37,2026-02-27 15:34:17,"Hero Warrior",0,"Enemy Warrior",109,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0004,37,2026-02-27 15:34:17,"Enemy Warrior",4,"Hero Warrior",88,"damage dealt","Hero Warrior vs Enemy Warrior"
M0004,38,2026-02-27 15:34:17,"Hero Warrior",0,"Enemy Warrior",109,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0004,38,2026-02-27 15:34:17,"Enemy Warrior",0,"Hero Warrior",88,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0004,39,2026-02-27 15:34:17,"Hero Warrior",0,"Enemy Warrior",109,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0004,39,2026-02-27 15:34:17,"Enemy Warrior",4,"Hero Warrior",84,"damage dealt","Hero Warrior vs Enemy Warrior"
M0004,40,2026-02-27 15:34:17,"Hero Warrior",0,"Enemy Warrior",109,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0004,40,2026-02-27 15:34:17,"Enemy Warrior",4,"Hero Warrior",80,"damage dealt","Hero Warrior vs Enemy Warrior"
M0004,41,2026-02-27 15:34:17,"Hero Warrior",0,"Enemy Warrior",109,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0004,41,2026-02-27 15:34:17,"Enemy Warrior",0,"Hero Warrior",80,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0004,42,2026-02-27 15:34:17,"Hero Warrior",0,"Enemy Warrior",109,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0004,42,2026-02-27 15:34:17,"Enemy Warrior",4,"Hero Warrior",76,"damage dealt","Hero Warrior vs Enemy Warrior"
M0004,43,2026-02-27 15:34:17,"Hero Warrior",0,"Enemy Warrior",109,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0004,43,2026-02-27 15:34:17,"Enemy Warrior",4,"Hero Warrior",72,"damage dealt","Hero Warrior vs Enemy Warrior"
M0004,44,2026-02-27 15:34:17,"Hero Warrior",0,"Enemy Warrior",109,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0004,44,2026-02-27 15:34:17,"Enemy Warrior",0,"Hero Warrior",72,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0004,45,2026-02-27 15:34:17,"Hero Warrior",0,"Enemy Warrior",109,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0004,45,2026-02-27 15:34:17,"Enemy Warrior",4,"Hero Warrior",68,"damage dealt","Hero Warrior vs Enemy Warrior"
M0004,46,2026-02-27 15:34:17,"Hero Warrior",0,"Enemy Warrior",109,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0004,46,2026-02-27 15:34:17,"Enemy Warrior",4,"Hero Warrior",64,"damage dealt","Hero Warrior vs Enemy Warrior"
M0004,47,2026-02-27 15:34:17,"Hero Warrior",0,"Enemy Warrior",109,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0004,47,2026-02-27 15:34:17,"Enemy Warrior",0,"Hero Warrior",64,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0004,48,2026-02-27 15:34:17,"Hero Warrior",0,"Enemy Warrior",109,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0004,48,2026-02-27 15:34:17,"Enemy Warrior",4,"Hero Warrior",60,"damage dealt","Hero Warrior vs Enemy Warrior"
M0004,49,2026-02-27 15:34:17,"Hero Warrior",0,"Enemy Warrior",109,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0004,49,2026-02-27 15:34:17,"Enemy Warrior",4,"Hero Warrior",56,"damage dealt","Hero Warrior vs Enemy Warrior"
M0004,50,2026-02-27 15:34:17,"Hero Warrior",0,"Enemy Warrior",109,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0004,50,2026-02-27 15:34:17,"Enemy Warrior",0,"Hero Warrior",56,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0004,51,2026-02-27 15:34:17,"Hero Warrior",0,"Enemy Warrior",109,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0004,51,2026-02-27 15:34:17,"Enemy Warrior",4,"Hero Warrior",52,"damage dealt","Hero Warrior vs Enemy Warrior"
M0004,52,2026-02-27 15:34:17,"Hero Warrior",0,"Enemy Warrior",109,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0004,52,2026-02-27 15:34:17,"Enemy Warrior",4,"Hero Warrior",48,"damage dealt","Hero Warrior vs Enemy Warrior"
M0004,53,2026-02-27 15:34:17,"Hero Warrior",0,"Enemy Warrior",109,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0004,53,2026-02-27 15:34:17,"Enemy Warrior",0,"Hero Warrior",48,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0004,54,2026-02-27 15:34:17,"Hero Warrior",0,"Enemy Warrior",109,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0004,54,2026-02-27 15:34:17,"Enemy Warrior",4,"Hero Warrior",44,"damage dealt","Hero Warrior vs Enemy Warrior"
M0004,55,2026-02-27 15:34:17,"Hero Warrior",0,"Enemy Warrior",109,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0004,55,2026-02-27 15:34:17,"Enemy Warrior",4,"Hero Warrior",40,"damage dealt","Hero Warrior vs Enemy Warrior"
M0004,56,2026-02-27 15:34:17,"Hero Warrior",0,"Enemy Warrior",109,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0004,56,2026-02-27 15:34:17,"Enemy Warrior",0,"Hero Warrior",40,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0004,57,2026-02-27 15:34:17,"Hero Warrior",0,"Enemy Warrior",109,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0004,57,2026-02-27 15:34:17,"Enemy Warrior",4,"Hero Warrior",36,"damage dealt","Hero Warrior vs Enemy Warrior"
M0004,58,2026-02-27 15:34:17,"Hero Warrior",0,"Enemy Warrior",109,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0004,58,2026-02-27 15:34:17,"Enemy Warrior",4,"Hero Warrior",32,"damage dealt","Hero Warrior vs Enemy Warrior"
M0004,59,2026-02-27 15:34:17,"Hero Warrior",0,"Enemy Warrior",109,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0004,59,2026-02-27 15:34:17,"Enemy Warrior",0,"Hero Warrior",32,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0004,60,2026-02-27 15:34:17,"Hero Warrior",0,"Enemy Warrior",109,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0004,60,2026-02-27 15:34:17,"Enemy Warrior",4,"Hero Warrior",28,"damage dealt","Hero Warrior vs Enemy Warrior"
M0004,61,2026-02-27 15:34:17,"Hero Warrior",0,"Enemy Warrior",109,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0004,61,2026-02-27 15:34:17,"Enemy Warrior",4,"Hero Warrior",24,"damage dealt","Hero Warrior vs Enemy Warrior"
M0004,62,2026-02-27 15:34:17,"Hero Warrior",0,"Enemy Warrior",109,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0004,62,2026-02-27 15:34:17,"Enemy Warrior",0,"Hero Warrior",24,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0004,63,2026-02-27 15:34:17,"Hero Warrior",0,"Enemy Warrior",109,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0004,63,2026-02-27 15:34:17,"Enemy Warrior",4,"Hero Warrior",20,"damage dealt","Hero Warrior vs Enemy Warrior"
M0004,64,2026-02-27 15:34:17,"Hero Warrior",0,"Enemy Warrior",109,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0004,64,2026-02-27 15:34:17,"Enemy Warrior",4,"Hero Warrior",16,"damage dealt","Hero Warrior vs Enemy Warrior"
M0004,65,2026-02-27 15:34:17,"Hero Warrior",0,"Enemy Warrior",109,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0004,65,2026-02-27 15:34:17,"Enemy Warrior",0,"Hero Warrior",16,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0004,66,2026-02-27 15:34:17,"Hero Warrior",0,"Enemy Warrior",109,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0004,66,2026-02-27 15:34:17,"Enemy Warrior",4,"Hero Warrior",12,"damage dealt","Hero Warrior vs Enemy Warrior"
M0004,67,2026-02-27 15:34:17,"Hero Warrior",0,"Enemy Warrior",109,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0004,67,2026-02-27 15:34:17,"Enemy Warrior",4,"Hero Warrior",8,"damage dealt","Hero Warrior vs Enemy Warrior"
M0004,68,2026-02-27 15:34:17,"Hero Warrior",0,"Enemy Warrior",109,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0004,68,2026-02-27 15:34:17,"Enemy Warrior",0,"Hero Warrior",8,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0004,69,2026-02-27 15:34:17,"Hero Warrior",0,"Enemy Warrior",109,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0004,69,2026-02-27 15:34:17,"Enemy Warrior",4,"Hero Warrior",4,"damage dealt","Hero Warrior vs Enemy Warrior"
M0004,70,2026-02-27 15:34:17,"Hero Warrior",0,"Enemy Warrior",109,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0004,70,2026-02-27 15:34:17,"Enemy Warrior",4,"Hero Warrior",0,"damage dealt","Hero Warrior vs Enemy Warrior"
M0005,1,2026-02-27 15:34:18,"Hero Warrior",5,"Enemy Mage",78,"damage dealt","Hero Warrior vs Enemy Mage"
M0005,1,2026-02-27 15:34:18,"Enemy Mage",2,"Hero Warrior",164,"damage dealt","Hero Warrior vs Enemy Mage"
M0005,2,2026-02-27 15:34:18,"Hero Warrior",10,"Enemy Mage",68,"damage dealt","Hero Warrior vs Enemy Mage"
M0005,2,2026-02-27 15:34:18,"Enemy Mage",2,"Hero Warrior",162,"damage dealt","Hero Warrior vs Enemy Mage"
M0005,3,2026-02-27 15:34:18,"Hero Warrior",5,"Enemy Mage",63,"damage dealt","Hero Warrior vs Enemy Mage"
M0005,3,2026-02-27 15:34:18,"Enemy Mage",44,"Hero Warrior",118,"damage dealt","Hero Warrior vs Enemy Mage"
